Gene	Paper_title	Author	Year	Link	RPKM	Log2FC	P	Shared locus
RENBP	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	64.89794873	2.261828926	6.89E-03	
NCK2	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	34.54	1.90	0	
CYSLTR1	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	40.00985387	2.25843175	8.66E-02	
BNIP2	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	88.05718458	2.257742699	3.97E-02	
ZNF660	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	11.09105487	2.253082074	5.77E-01	
LATS1	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	40.4549511	2.2525238	3.16E-02	
GPR84	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	5.66	5.72	0	
GLYCTK	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	10.21652323	2.249450592	6.38E-02	
LTBR	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	13.59	4.77	0	
RIN2	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	79.25175893	2.247922924	7.58E-03	
ST6GALNAC3	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	23.37297079	2.245398675	1.59E-01	
LILRB4	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	37.15	6.02	0	
AXL	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	42.31	3.01	0	
NPL	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	96.85033864	2.241964392	1.53E-02	
ABI3	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	61.62	6.36	0	
TRABD	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	78.26073834	2.237859404	8.56E-04	
GPX1	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	552.3694172	2.237564897	5.43E-06	
GSDMD	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	64.08664427	2.234899125	2.33E-03	
CHCHD7	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	183.0537247	2.234292544	5.82E-02	
VMP1	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	24.44	1.58	0	
EIF4EBP1	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	60.22895928	2.232275039	5.54E-01	
ABCA1	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	15.28111282	2.231757453	1.01E-01	
EIF4A1	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	617.7929162	2.230029432	7.27E-04	
IFI44L	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	62.1572765	2.230013929	8.87E-02	
ELL	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	28.3590958	2.229882564	2.04E-01	
CTTNBP2	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	75.23348542	2.228652774	1.18E-01	
ATG10	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	73.51990033	2.228615089	1.86E-02	
RB1	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	88.11755678	2.22765399	1.22E-02	
MTSS1	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	115.2929718	2.226887778	6.90E-02	
FMN1	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	35.85878756	2.226675794	2.27E-02	
PSMB8	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	120.4695913	2.225867204	9.92E-04	
RAB33B	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	20.36960374	2.222894585	1.84E-01	
ASCL4	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	0.59	3.88	0	
RN7SL1	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	5163.43	-3.35	0	
TRIM14	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	39.86331677	2.22037356	6.09E-03	
FAM50A	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	21.74	1.53	0	
SPC25	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	10.56571596	2.217325347	1.60E-01	
PTBP3	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	39.66392915	2.214637025	6.42E-02	
TEFM	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	37.75008953	2.214514154	4.47E-02	
RHOG	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	189.3254894	2.212782584	1.05E-04	
NFKBIA	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	281.3256244	2.212059472	1.62E-02	
FES	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	41.6330191	2.211939819	1.28E-03	
GANAB	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	25.72	0.50	0.00000475148	
RN7SL2	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	14162.34	-3.13	0	
DPAGT1	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	98.90699448	2.204889652	2.68E-03	
KLHL28	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	16.36173436	2.20360204	1.20E-03	
ANG	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	13.83808204	2.203489552	2.22E-01	
ZBED6	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	11.34780799	2.200658491	3.35E-01	
CHEK2	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	16.73204292	2.199837063	3.65E-01	
SRGAP2	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	102.32	4.04	0	
TNFRSF10B	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	22.68	4.48	0	
SLC25A35	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	12.15152768	2.197897267	5.89E-02	
GYPC	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	82.83950419	2.197006005	1.11E-02	
UBB	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	85.15	-1.62	0	
TNFRSF10B	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	52.31753678	2.194443339	2.28E-01	
